"Temp","m","bias","LL","BIC","AIC","subID"
6.91634541778843,0.538682386338902,0.162691884069623,-96.3885497424638,207.76873630622,198.777099484928,60338
6.59690738541193,0.522263281089867,0.212781587205398,-67.9808767048049,150.1965497947,141.96175340961,60365
5.75330214421765,0.352322214556073,0.322708763896959,-103.042174515473,221.075985852238,212.084349030946,60371
7.47251507615881,1.16627683851157,0.0298615475012457,-76.2410100591057,167.241962895696,158.482020118211,60384
5.55432344319457,0.29281572427485,0.21410880037048,-94.2378035850203,203.467243991333,194.475607170041,60385
7.77070422699793,1.44290687273733,0.0240018626071888,-69.2363684395369,153.464373700366,144.472736879074,60386
7.78324765987026,1.50454942734807,0.108980468348279,-85.3149698656485,185.621576552589,176.629939731297,60393
5.96460614665657,0.354583980039783,0.376272656646463,-101.52343950694,218.038515835173,209.04687901388,60397
7.25444039697908,0.910348581875534,0.0119338095024297,-92.2827216004566,199.557080022205,190.565443200913,60401
7.32908527365862,0.635521306040106,0.0967511585647274,-97.7650169088784,210.521670639049,201.530033817757,60402
7.68389582527966,0.909986431169669,0.0106242365916699,-93.7939022610215,202.538624387168,193.587804522043,60412
8.47622203954402,1.5807667106075,0.0129668846701389,-81.7856582326077,178.562953286508,169.571316465215,60418
7.55986423033058,0.569728584697592,0.0511763596076419,-90.5552177309207,195.870378239326,187.110435461841,60429
6.31388956413763,0.331776622267695,0.13604273839924,-100.459639213615,215.910915248522,206.91927842723,60435
6.37854705361558,0.387317791580978,0.254872047818179,-101.709755328832,218.411147478956,209.419510657663,60439
7.5722602621563,0.88593929615713,0.0373238277229439,-94.5788909374134,204.149418696119,195.157781874827,60514
7.48694112776733,0.747514372784758,0.0495533318929962,-98.2693740696504,211.530384960593,202.538748139301,60531
6.00179692763424,0.325405313858703,0.400431777684993,-100.025492021699,215.042620864689,206.050984043397,60535
4.69810612602349,0.223736403974107,0.423353854751305,-101.002487565567,216.914415029863,208.004975131135,60738
7.57515672955219,1.00941325136735,0.0299282792869944,-92.3978419445378,199.684217779855,190.795683889076,60835
7.03159221519713,0.734493922897492,0.0942228655677614,-92.1430469588156,199.046036695116,190.286093917631,61006
6.42357923094947,0.368855013840055,0.177786733179737,-98.508448562659,212.00853394661,203.016897125318,61589
7.86023109480084,0.446990518960372,0.0466615774582047,-87.296662429251,189.33128951571,180.593324858502,61602
5.83305731508015,0.325665733290214,0.234106238033236,-96.997370081805,208.986376984902,199.99474016361,61668
7.71017093967913,1.15479509550667,0.157477825984948,-93.4055085314017,201.741218290065,192.811017062803,61682
7.91134711501352,1.21461074842827,0.37160617296878,-95.083507733688,205.158652288668,196.167015467376,61695
7.3215612873793,0.750288366714285,0.158485052163797,-99.8447693942705,214.681175609833,205.689538788541,61713
5.13255182541791,0.245267986618897,0.539682616023646,-98.980962209915,212.953561241122,203.96192441983,61777
5.55714574195397,0.344785220531143,0.50458858456118,-97.3683275388896,209.707952838115,200.736655077779,61839
6.23858276288262,0.410431876433856,0.140304869043335,-101.69212465738,218.375886136053,209.384249314761,61882
6.73185216018382,0.497280807882343,0.659218133934232,-91.969092387614,198.7199458307,189.938184775228,62027
7.19957885512243,0.773256486422865,0.163600648208864,-73.4630416507327,161.917720122758,152.926083301465,62070
4.91455078969169,0.22690124618337,0.133994776187209,-65.1491122763948,145.289861374082,136.29822455279,62096
7.40089564028606,1.35906216148193,0.000118636886938681,-82.7031226605041,180.397882142301,171.406245321008,62216
6.23593882357793,0.430528121443064,0.69913604464783,-101.67544323853,218.342523298352,209.35088647706,62258
8.43183030191081,1.89088487603872,0.139086718551869,-69.6594551712831,154.269730207691,145.318910342566,62423
7.29415747856615,0.969131978504287,0.00591415445290437,-82.0353443008432,178.808653258895,170.070688601686,62431
6.77467269852689,0.618027569095124,0.209840382735231,-99.5762283173273,214.144093455947,205.152456634655,62440
7.66515003287605,1.38391639884035,0.193500136814734,-80.6060112943042,176.203659409901,167.212022588608,62524
5.66209841335788,0.324555567741365,0.301739716199427,-103.229056443357,221.449749708006,212.458112886714,62559
5.87616878022375,0.342138300054356,0.282496750327809,-102.953957200564,220.89955122242,211.907914401128,62573
6.8586848131981,0.515110158101104,0.127367037976432,-98.5419720744497,212.055241909236,203.083944148899,62614
5.77260111616067,0.302486796044905,0.0833122081007479,-77.4242697338942,169.840176289081,160.848539467788,62638
6.0067755507515,0.299590108528498,0.204412881242556,-102.572731843856,220.137100509004,211.145463687712,62671
7.93518519845279,1.12654547007891,0.0364594022295331,-92.1053018387872,199.202240498867,190.210603677574,62720
7.94562294810591,0.958165342045968,0.157176000404667,-95.1529815231084,205.277260806553,196.305963046217,62754
7.13026770279503,0.670591434781723,0.0186949666391158,-46.3764887063365,107.744614233965,98.752977412673,62765
7.51238684741136,0.918184420811537,0.130586314074513,-83.3260676310591,181.64377208341,172.652135262118,62819
6.6143806463583,0.455247873330292,0.0690411810845742,-93.087451317698,200.956663690868,192.174902635396,62829
5.59030464502276,0.270432806528952,0.172627976375274,-97.4548240923659,209.901285006024,200.909648184732,62833
