"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1143","log_lik[47]",-84.78347172025,-84.521444,0.721624176860834,0.343359040500007,-86.2258883,-84.247314,0.999929207848213,4965.39729554856,5795.91004401192
"1144","log_lik[48]",-95.749684699875,-95.504468,0.930235255082253,0.7651246407,-97.60153115,-94.75399735,1.00031226843385,6618.23530794392,6154.69575656426
"1145","log_lik[49]",-100.48294358875,-100.232965,0.888268207487194,0.657894854400004,-102.2275355,-99.59893885,0.999933811895836,7151.87587627896,6606.69019195334
"1146","log_lik[50]",-91.85658645475,-91.5851845,1.02785332721242,0.881230753199994,-93.8666208,-90.7183446,1.00131257271569,4182.91522706221,4538.8226517643
"1147","log_lik[51]",-90.406207792375,-90.0786685,1.08181684106488,0.809182323599989,-92.58694445,-89.3228065,0.999965845726179,3903.98706566802,4933.34311436071
"1148","log_lik[52]",-99.50054805275,-99.2961325,0.889212238516649,0.771069125400004,-101.178373,-98.49369565,1.0009262635783,2778.13043440928,3749.4189911495
"1149","log_lik[53]",-99.998031703625,-99.9027905,1.1885174785615,1.22143185570001,-101.9669625,-98.22380785,1.00075104014698,3415.49786569238,4892.71126769559
"1150","log_lik[54]",-97.07666803125,-96.7461465,1.07286656112428,0.777453201000003,-99.2068837,-96.04735055,1.00170683542985,3461.39220411896,3695.1122997563
"1151","log_lik[55]",-97.245682737375,-96.96561,0.967413250596692,0.697831650599999,-99.1536248,-96.3060632,1.00032668017454,7465.21339977008,5708.47888771289
"1152","log_lik[56]",-88.42371721025,-88.3509295,0.958653683221362,0.8402628087,-90.0697336,-86.98967,1.00064555939091,3637.89774650771,3825.86715596535
"1153","log_lik[57]",-102.8474038375,-102.58885,0.714227847706093,0.355905543000008,-104.2489835,-102.2604945,1.00093055537176,4576.3925591436,5253.86545744556
"1154","log_lik[58]",-60.719029544375,-60.483357,0.857974762445243,0.645830938199996,-62.38592425,-59.8025856,1.00048492688076,3687.46253016043,4385.68091812331
"1155","log_lik[59]",-88.06889257325,-87.6943445,1.39693735500046,1.1104147677,-90.8809366,-86.5577145,1.00093194754977,5651.97348323902,5402.71341345742
"1156","log_lik[60]",-99.062564907375,-99.161219,1.42808055056005,1.41352714859998,-101.182887,-96.60910235,1.00041543764426,4237.75217949495,5484.92222048406
"1157","log_lik[61]",-63.367570550375,-63.077362,1.47710802508021,1.3691477415,-66.30280545,-61.4835942,1.00056546160008,4035.04057489166,4213.36404941818
"1158","log_lik[62]",-94.556403656625,-94.2793055,1.27668679450975,1.1211502743,-97.1915176,-93.0486026,0.999791047337222,3579.46578077849,3942.28815606312
"1159","log_lik[63]",-85.483281269875,-85.299123,1.12337394701987,1.101164085,-87.464386,-84.01785785,1.00047560734016,4287.40003021985,4588.44470851451
"1160","log_lik[64]",-93.6531943265,-93.329471,1.5231696521603,1.4531681661,-96.66092775,-91.8094848,1.00097127935547,4457.30043783455,3953.00771459215
"1161","log_lik[65]",-77.055848171125,-76.7835725,0.994572332732578,0.755299450499977,-79.04382255,-76.04088655,1.00045805824477,5914.57825718236,5748.23254300129
"1162","log_lik[66]",-101.7250578425,-101.44297,0.821124540023909,0.476707791000006,-103.407764,-101.0109095,1.00081677540383,4349.36094717484,5424.482720824
"1163","log_lik[67]",-86.725947532,-86.3903365,1.20660177697804,0.939867583200002,-89.16117725,-85.47158,1.00047880116204,3924.14223268498,4130.80894025801
"1164","log_lik[68]",-33.508742900125,-33.2600235,0.811309985753484,0.559053618900007,-35.11515655,-32.7597741,1.00037576052131,3873.95797060091,5038.13481019215
"1165","log_lik[69]",-94.504540740625,-94.21996,2.14825243303316,2.1266125293,-98.5038605,-91.53049955,1.00094543004654,4802.81633123119,4544.8430597374
"1166","log_lik[70]",-65.007564430125,-64.811698,1.9081068711075,1.9572336336,-68.3747323,-62.18049225,1.00003174949758,4979.3402745395,4762.45536207787
"1167","log_lik[71]",-82.22673218425,-81.861266,1.68791462037733,1.47395644200001,-85.51969625,-80.15872715,1.0004133885486,6490.08658350777,6273.60858835274
"1168","log_lik[72]",-77.056330786875,-76.9069395,0.798467950096906,0.59559674369999,-78.56372855,-76.14433915,1.00034653438605,4054.8503267954,4724.52969431833
