"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"21199","mcr[2642]",22.480681723175,21.256458,9.82534240287632,9.1229581926,8.766222025,40.7326402,1.00070609519044,9005.92623936904,5812.09370465845
"21200","mcr[2643]",3.2814874933125,3.3867051,0.410487266849766,0.34653143385,2.44310239,3.730589445,1.00033632215879,4312.19144258968,3813.06727937125
"21201","mcr[2644]",2.814693347325,2.87529875,0.372244593282003,0.32745481965,2.095297185,3.31290956,1.00034915751981,5628.65560702257,3962.42000365955
"21202","mcr[2645]",1.3749651625625,1.3000818,0.274159552710947,0.1882598067,1.09685212,1.94864066,1.000261710133,3929.6930684633,5412.71557123081
"21203","mcr[2646]",9.87016172945,8.48582105,5.90689132755265,4.40137549446,3.55212135,20.8728323,1.00051654909601,6333.96458274868,4356.61855927277
"21204","mcr[2647]",1.21301695830125,1.14157065,0.414544674556448,0.362658689631,0.669268885,2.04151121,1.00053965263719,5687.00697197429,5370.15859585397
"21205","mcr[2648]",5.04057944485,5.0270063,1.22744087025949,1.17733080675,3.02671152,7.08170948,1.000438925118,6429.86803534134,4456.16425050139
"21206","mcr[2649]",0.50770070315125,0.42908364,0.307178015919876,0.199205857326,0.19970241,1.116757345,1.00070133162316,7434.56866816301,5196.02286851295
"21207","mcr[2650]",2.1791106770125,2.17412815,0.326210123634091,0.33604856229,1.658182955,2.74449209,0.999959960164831,2969.4484247753,4616.28315431279
"21208","mcr[2651]",3.329898526775,3.40373695,0.52372661486499,0.52484862843,2.35342586,4.05392933,0.999971362441462,2678.85675128199,4167.53058386471
"21209","mcr[2652]",2.5565283149,2.63127965,0.300418681807583,0.25770783003,1.945964975,2.901674025,1.00033524582763,4544.06688128007,3630.90562358767
"21210","mcr[2653]",7.1387478754125,7.34185145,1.17829662083324,1.07253040881,4.925451335,8.703888275,1.00071514516575,6844.8217533604,4877.93051698454
"21211","mcr[2654]",25.4922273509,15.675126,30.8259628988035,12.6247778496,4.18190474,77.740419,1.00039363428394,4587.00388281441,4139.96415875898
"21212","mcr[2655]",6.5937295008375,6.58316845,1.85253404085908,1.86633683607,3.52115774,9.617381905,1.00035526550383,5854.72846253521,4375.17966711478
"21213","mcr[2656]",2.3075772549625,2.3100027,0.354510122467691,0.36544577748,1.73443141,2.91535625,0.999912144399084,2895.00683549673,4488.72610876671
"21214","mcr[2657]",1.6520999756375,1.63900135,0.198906794552836,0.18927264489,1.35689199,2.009059925,1.00007144399417,3005.0285539632,4733.09538388143
"21215","mcr[2658]",3.1012176069875,3.18744775,0.379074651632552,0.31429985811,2.348088585,3.560447305,1.00033961572383,5258.64522657656,3924.66491833194
"21216","mcr[2659]",2.272319312525,2.303432,0.232954911630766,0.2029301337,1.838326065,2.599437955,1.00003308410964,2833.06717381358,3846.27627043974
"21217","mcr[2660]",2.2643985726875,2.288799,0.244334949054888,0.21838431132,1.824218985,2.631740955,1.00001025618522,2816.60600485475,3907.53691290471
